timestamp,rack_id,temp_C,humidity_%,power_kW,fan_speed_%,airflow_CFM
2025-10-11 23:27:08.724793,0,0.4243992150455931,0.5210580520998884,0.5491521858968056,0.1559934705014019,0.6695184497481033
2025-10-11 23:27:08.724793,1,0.4932987010615033,0.6752974058392693,0.44000201410430284,0.18338337025083007,0.4405334211641132
2025-10-11 23:27:08.724793,2,0.5824087143423178,0.28273791188999375,0.34115768470344787,0.6118948092432448,0.43638372677706894
2025-10-11 23:27:08.724793,3,0.6006866595569473,0.43994366301385446,0.5063530199871356,0.7852433836166308,0.260040727822342
2025-10-11 23:32:08.724793,0,0.37636837245538857,0.3483300149314963,0.403810432561015,0.6075861324139291,0.5116474039818004
2025-10-11 23:32:08.724793,1,0.39489546410692444,0.6668286631092557,0.5463087781966005,0.44016913936305535,0.42819202572553205
2025-10-11 23:32:08.724793,2,0.5538198593178612,0.3976097810839381,0.6517537987684243,0.3117088191768933,0.36275834014581765
2025-10-11 23:32:08.724793,3,0.9595151116453016,0.6998843636363943,0.6187645022038024,0.9219617749321496,0.5978257524458965
2025-10-11 23:37:08.724793,0,0.3558688173060327,0.4991946387306605,0.28991670572269723,0.828811342264951,0.41876917419167903
2025-10-11 23:37:08.724793,1,0.31136200811774906,0.4213905155912796,0.3729836988142792,0.8022669079362341,0.5142753651378644
2025-10-11 23:37:08.724793,2,0.47957499857571495,0.6217478217983494,0.6771693586559053,0.7713357224405426,0.6033618963039493
2025-10-11 23:37:08.724793,3,0.6254056908150281,0.4559115654028534,0.408227659758007,0.06351957309903522,0.6221850072399979
2025-10-11 23:42:08.724793,0,0.2449995851533986,0.37901484192200074,0.569249759477729,0.8872951814041055,0.6508716477913303
2025-10-11 23:42:08.724793,1,0.3459256753059803,0.52944423508163,0.6294521581366157,0.5613116689388282,0.5881925965494417
2025-10-11 23:42:08.724793,2,0.5513210082428941,0.7496967100017891,0.23205702213302737,0.02537473666324308,0.59113367623186
2025-10-11 23:42:08.724793,3,0.4898154462577322,0.6795906653339805,0.7022693423108337,0.24928078614575488,0.5013706612412525
2025-10-11 23:47:08.724793,0,0.5342045269773594,0.47003706618887797,0.3716090538846222,0.9297863436125136,0.4431509259103672
2025-10-11 23:47:08.724793,1,0.5181886060979783,0.6951243044571642,0.5421734756587917,0.1865493851526634,0.5344084330468637
2025-10-11 23:47:08.724793,2,0.5661944479765051,0.6696757468121834,0.46586915053577416,0.22792057645050035,0.46261442142380904
2025-10-11 23:47:08.724793,3,0.7911353740591442,0.5004232888240558,0.26837838732535824,0.22209236677638966,0.5378747415003855
2025-10-11 23:52:08.724793,0,0.330457494796371,0.4319052395701446,0.45051904243388874,0.518818840425344,0.544418615604898
2025-10-11 23:52:08.724793,1,0.35653187136388453,0.7281225646390692,0.508563049490607,0.3008744586618506,0.31215165982091664
2025-10-11 23:52:08.724793,2,0.5620708070095999,0.8703458292235791,0.5280127069043061,0.14486806508143557,0.5329589075448551
2025-10-11 23:52:08.724793,3,0.6866198093107752,0.5386310375066046,0.6856589859188853,0.7616835707992657,0.3707017219123707
2025-10-11 23:57:08.724793,0,0.4573367603959584,0.4175242338460201,0.6412174846912104,0.6335748154271386,0.3425220378283864
2025-10-11 23:57:08.724793,1,0.3635169383249801,0.5499461208281757,0.45066371257452786,0.186497829080166,0.6024543732388312
2025-10-11 23:57:08.724793,2,0.5664824875526557,0.4720234385464259,0.36240342816427296,0.645219608570732,0.5069116754285701
2025-10-11 23:57:08.724793,3,0.7086121050603742,0.416812169675699,0.667766849099531,0.13749305192599293,0.48125395000205096
2025-10-12 00:02:08.724793,0,0.28115614027055535,0.49638076499272676,0.5693706340332201,0.8172943386230265,0.361638047706931
2025-10-12 00:02:08.724793,1,0.6147053565843823,0.8805392074887304,0.4712616903411537,0.8972996689102786,0.47623093079142764
2025-10-12 00:02:08.724793,2,0.5844142268886969,0.6445923250550343,0.40065244751856444,0.7260143857313119,0.35162179051574505
2025-10-12 00:02:08.724793,3,0.7177110485287823,0.7030303052551701,0.6196972129246248,0.009150274156657812,0.5939844104189942
2025-10-12 00:07:08.724793,0,0.401609369522248,0.4437104863127552,0.6976657492939957,0.6520090767129711,0.5522201245232128
2025-10-12 00:07:08.724793,1,0.5442698867054476,0.41146762595567754,0.4192382485870445,0.7465531341919558,0.3728666408146095
2025-10-12 00:07:08.724793,2,0.6631432201571172,0.5950434022070303,0.6516946959919203,0.0936404228303176,0.7113044932030723
2025-10-12 00:07:08.724793,3,0.4952856133648753,0.4359998139790373,0.6992384477721885,0.6311833787710519,0.4724602245726808
2025-10-12 00:12:08.724793,0,0.3702662510839092,0.7347787311175487,0.4379156515758129,0.19522359044696147,0.8033564656576386
2025-10-12 00:12:08.724793,1,0.35429825017912275,0.670821688545344,0.5159431977288547,0.17708861355060446,0.48389971690439193
2025-10-12 00:12:08.724793,2,0.5303222988097396,0.6354862442794662,0.6091649576359783,0.9637136606582164,0.49110431740198557
2025-10-12 00:12:08.724793,3,0.5979542095908297,0.6439514742762298,0.719587225149412,0.3169205151285852,0.4609956320571844
2025-10-12 00:17:08.724793,0,0.39277074159539005,0.37236447346759327,0.49129845642797587,0.5700969341831121,0.5423242466514164
2025-10-12 00:17:08.724793,1,0.48791714912939543,0.43101109431200024,0.6397498318190165,0.7408295046138726,0.5049885099580602
2025-10-12 00:17:08.724793,2,0.6765362414842109,0.6811092457120065,0.38349550649654085,0.8094321370018456,0.39439931034302056
2025-10-12 00:17:08.724793,3,0.6826612932104839,0.5741555430268845,0.5950251627750966,0.5015419711316769,0.59672486999923
2025-10-12 00:22:08.724793,0,0.4327004023832828,0.6920871244530113,0.5864990313785263,0.8900881916280992,0.5720708256454907
2025-10-12 00:22:08.724793,1,0.3330854541190442,0.338123263574694,0.5309450245516687,0.03589943239208315,0.4035551490974756
2025-10-12 00:22:08.724793,2,0.8143672625579139,0.2889160612752919,0.6351374596031856,0.030456607639682165,0.3189477325315635
2025-10-12 00:22:08.724793,3,0.5486395078869828,0.49466813381518104,0.782354646094513,0.21580465858582842,0.5136182284684061
2025-10-12 00:27:08.724793,0,0.2870747657084136,0.5686844463135072,0.4757398829813575,0.540666555115247,0.42639871475417745
2025-10-12 00:27:08.724793,1,0.6146548807534185,0.6508950783366396,0.5126711571353333,0.3229558709973701,0.5486695363262499
2025-10-12 00:27:08.724793,2,0.4812688390375559,0.6540727443767325,0.4548389994935709,0.025306343270731002,0.48641913125873293
2025-10-12 00:27:08.724793,3,0.5622145064807507,0.7626743770598732,0.5513546610338833,0.2502315950700469,0.4637117475643606
2025-10-12 00:32:08.724793,0,0.566385819354541,0.5939962509114953,0.31645194295325174,0.9549576758162623,0.6018617688663488
2025-10-12 00:32:08.724793,1,0.5042945623491475,0.761338353716174,0.34905257827980973,0.24771931673267744,0.7053705596525286
2025-10-12 00:32:08.724793,2,0.6971122790706703,0.4446076297105348,0.6055781819265258,0.47419548158104696,0.5858491486619193
2025-10-12 00:32:08.724793,3,0.6464141368830658,0.4144087527492415,0.4342231137745902,0.43386736757533795,0.48749439923871263
2025-10-12 00:37:08.724793,0,0.55149678498959,0.34760590525908297,0.4165317378230111,0.37461961484157325,0.5138630192522737
2025-10-12 00:37:08.724793,1,0.46861859085195956,0.8548725888177611,0.560200949745562,0.16291027492662113,0.6009535457968664
2025-10-12 00:37:08.724793,2,0.5776074227756594,0.4590346077000387,0.5599765990877839,0.940320482760661,0.4561690932552187
2025-10-12 00:37:08.724793,3,0.43625163477085405,0.7115520151256058,0.5171079257354678,0.5456489559658411,0.7352879631927336
2025-10-12 00:42:08.724793,0,0.3518246924534907,0.6186115458664321,0.5044431666591962,0.0711509942130859,0.4296297751796603
2025-10-12 00:42:08.724793,1,0.5611113812183071,0.477252458424565,0.4349593675333854,0.6967915721792348,0.45950346954239984
2025-10-12 00:42:08.724793,2,0.6560059240276441,0.5808810823845101,0.6505732366708941,0.2820279482110797,0.569637827523759
2025-10-12 00:42:08.724793,3,0.7103356515952264,0.44427754353082216,0.3741477483143547,0.7764790933275982,0.3627889220605427
2025-10-12 00:47:08.724793,0,0.43003767760555345,0.512474797570698,0.4436430947613603,0.7509334414139928,0.6220877289686388
2025-10-12 00:47:08.724793,1,0.4164203535531108,0.5747483929513861,0.5123057799120208,0.8265309636701565,0.6033232101991137
2025-10-12 00:47:08.724793,2,0.6316487328526978,0.49796437260754356,0.5909896347873096,0.9506989154272989,0.48469669972132534
2025-10-12 00:47:08.724793,3,0.862600268589536,0.6826432121439798,0.3736145163981013,0.32866478347472805,0.4492979856055128
2025-10-12 00:52:08.724793,0,0.4984171131048898,0.6459134556124946,0.5462785999389232,0.09117139474112346,0.5694943532468595
2025-10-12 00:52:08.724793,1,0.38382823073228156,0.538438114547668,0.25600211032985487,0.8877866939106127,0.6971775091798267
2025-10-12 00:52:08.724793,2,0.4629477257045185,0.49647148353231074,0.6018122054953396,0.618260914589698,0.43622307013431083
2025-10-12 00:52:08.724793,3,0.6000983024545823,0.5669879092048951,0.660275976529183,0.08131262164658137,0.5967950348400883
2025-10-12 00:57:08.724793,0,0.20675390134337945,0.3506506833556484,0.3825882087596759,0.7772131565281515,0.4753834518721791
2025-10-12 00:57:08.724793,1,0.23409855158463344,0.7504202064895744,0.47396433860907705,0.4686814831201507,0.4987363424421316
2025-10-12 00:57:08.724793,2,0.5914462716279951,0.4285548678807709,0.6147867246215339,0.9622660190275485,0.6706039047656751
2025-10-12 00:57:08.724793,3,0.4868095578117275,0.42628501044803757,0.5502629383788662,0.9633161645192563,0.5504138607076361
2025-10-12 01:02:08.724793,0,0.39388971531178285,0.5413126253013076,0.4820926276075861,0.9693970554819069,0.41282535873608506
2025-10-12 01:02:08.724793,1,0.7167546288456395,0.5941634056914449,0.45816083583802625,0.6276023059141362,0.7071874154810334
2025-10-12 01:02:08.724793,2,0.6529530635467662,0.5642380925025199,0.818454971996496,0.2773738737883513,0.40888016790911097
2025-10-12 01:02:08.724793,3,0.6309388114946373,0.35768688049180986,0.7180057814147198,0.077697946081416,0.29687704082291333
2025-10-12 01:07:08.724793,0,0.40705761323436995,0.7915234903752073,0.5860627974437358,0.6847838124645254,0.4347496702024589
2025-10-12 01:07:08.724793,1,0.5451049648958897,0.7378835176445482,0.5962010526298749,0.8661432158823472,0.48445561925578406
2025-10-12 01:07:08.724793,2,0.6873232652042214,0.4766286824139945,0.34259434879657524,0.9700090077242782,0.6506069482987278
2025-10-12 01:07:08.724793,3,0.679436679548659,0.577044298747269,0.2931181040639228,0.2733991778738023,0.39848343499695993
2025-10-12 01:12:08.724793,0,0.36939802017405743,0.5459297100116363,0.415309942160228,0.4505623102562706,0.5688799576585057
2025-10-12 01:12:08.724793,1,0.30890980132912205,0.6115190146984992,0.6401184444174437,0.3581672973406702,0.6715689561799949
2025-10-12 01:12:08.724793,2,0.5925201129994928,0.43912738030514564,0.7405882765469918,0.5201919218386242,0.5121786739961527
2025-10-12 01:12:08.724793,3,0.6676118582643129,0.6944608450700556,0.7172717327000271,0.4034941152202882,0.5178148121789095
2025-10-12 01:17:08.724793,0,0.44103617946233076,0.7233794079422022,0.352536544964138,0.1363434142011588,0.5759457744697261
2025-10-12 01:17:08.724793,1,0.26836616925434953,0.7335441384591901,0.6188569907915842,0.34825858829545897,0.4839214053135876
2025-10-12 01:17:08.724793,2,0.7234613828689884,0.5495701599968972,0.7500329225539242,0.8624424905784829,0.34495360439603395
2025-10-12 01:17:08.724793,3,0.6469427936257954,0.6465502326786989,0.5577997904211525,0.9801286742725628,0.3131367613339453
2025-10-12 01:22:08.724793,0,0.13744064650874055,0.5276563406233903,0.3111378313736608,0.07582636182730251,0.57411464173948
2025-10-12 01:22:08.724793,1,0.3388280210806993,0.6050987230836422,0.6019467170994337,0.4739832615290749,0.4667475827026877
2025-10-12 01:22:08.724793,2,0.44501627505736696,0.60729705432033,0.48681509261816114,0.17698840367473112,0.4106047057460098
2025-10-12 01:22:08.724793,3,0.4880989017390549,0.5139060251813374,0.5991147509135335,0.6904483020520096,0.24403325700493328
2025-10-12 01:27:08.724793,0,0.29050385977859516,0.5683516498151433,0.45648814231389045,0.8062717962821004,0.4745424557720317
2025-10-12 01:27:08.724793,1,0.3796577822485947,0.6174283064057433,0.44409844327584747,0.48454616075494217,0.36195223387802367
2025-10-12 01:27:08.724793,2,0.3857630517557036,0.723143467740281,0.752026639567579,0.03664047052739239,0.47140467839357925
2025-10-12 01:27:08.724793,3,0.7438716199450983,0.40697803924675346,0.595596831982663,0.532143664653673,0.60753678051567
2025-10-12 01:32:08.724793,0,0.35449574054055155,0.4113275649717614,0.2743196965643824,0.26923472410607685,0.5219933260499805
2025-10-12 01:32:08.724793,1,0.4411539395886157,0.5332053452686312,0.38143175279709185,0.32749741850860836,0.4260886985220087
